STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,na_item,National accounts indicator (ESA 2010),geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2011,,15070,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2012,,15280,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2013,,15540,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2014,,15950,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2015,,16270,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2016,,16470,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2017,,17090,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2018,,18110,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2019,,18520,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2020,,17300,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2021,,18910,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2022,,19840,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,MT,Malta,2023,,20850,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2010,,32160,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2011,,32060,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2012,,31650,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2013,,31420,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2014,,31530,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2015,,31810,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2016,,32070,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2017,,32490,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2018,,32990,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2019,,33320,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2020,,32020,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2021,,33300,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2022,,34570,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NL,Netherlands,2023,,34730,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2010,,40260,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2011,,40510,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2012,,41110,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2013,,41500,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2014,,41980,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2015,,42630,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2016,,42910,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2017,,43470,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2018,,43680,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2019,,43840,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2020,,41760,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2021,,43420,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2022,,45440,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,NO,Norway,2023,,45100,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2010,,8240,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2011,,8380,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2012,,8420,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2013,,8460,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2014,,8740,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2015,,9060,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2016,,9370,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2017,,9870,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2018,,10320,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2019,,10730,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2020,,10810,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2021,,11510,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2022,,11720,,b,break in time series,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PL,Poland,2023,,11870,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2010,,16310,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2011,,15700,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2012,,14990,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2013,,14860,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2014,,15190,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2015,,15480,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2016,,15830,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2017,,16080,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2018,,16430,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2019,,16910,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2020,,15990,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2021,,16690,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2022,,17370,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,PT,Portugal,2023,,17470,,p,provisional,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2010,,6170,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2011,,6410,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2012,,6620,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2013,,6350,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2014,,6650,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2015,,6980,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2016,,7370,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2017,,8170,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2018,,8970,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2019,,9360,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2020,,9190,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2021,,9740,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2022,,10140,,,,,
dataflow,ESTAT:NAMA_10_PC(1.0),Gross domestic product (GDP) and main components per capita,A,Annual,CLV20_EUR_HAB,"Chain linked volumes (2020), euro per capita",P3,Final consumption expenditure,RO,Romania,2023,,10510,,p,provisional,,
