Comunidades autónomas;Tipología penal;periodo;Total
TOTAL NACIONAL;5.4.-Sustracción de vehículos;2010;17.252
TOTAL NACIONAL;5.5.-Estafas;2023;71.284
TOTAL NACIONAL;5.5.-Estafas;2022;63.046
TOTAL NACIONAL;5.5.-Estafas;2021;53.765
TOTAL NACIONAL;5.5.-Estafas;2020;46.601
TOTAL NACIONAL;5.5.-Estafas;2019;49.856
TOTAL NACIONAL;5.5.-Estafas;2018;46.091
TOTAL NACIONAL;5.5.-Estafas;2017;39.235
TOTAL NACIONAL;5.5.-Estafas;2016;37.910
TOTAL NACIONAL;5.5.-Estafas;2015;36.074
TOTAL NACIONAL;5.5.-Estafas;2014;35.659
TOTAL NACIONAL;5.5.-Estafas;2013;34.852
TOTAL NACIONAL;5.5.-Estafas;2012;34.019
TOTAL NACIONAL;5.5.-Estafas;2011;30.319
TOTAL NACIONAL;5.5.-Estafas;2010;28.514
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2023;47.029
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2022;37.607
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2021;32.085
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2020;25.596
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2019;18.712
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2018;15.542
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2017;12.893
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2016;11.494
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2015;10.344
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2014;7.884
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2013;7.017
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2012;5.938
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2011;4.735
TOTAL NACIONAL;5.5.1.-Estafas informáticas;2010;4.931
TOTAL NACIONAL;5.6.-Daños;2023;31.896
TOTAL NACIONAL;5.6.-Daños;2022;31.558
TOTAL NACIONAL;5.6.-Daños;2021;29.943
TOTAL NACIONAL;5.6.-Daños;2020;25.708
TOTAL NACIONAL;5.6.-Daños;2019;28.309
TOTAL NACIONAL;5.6.-Daños;2018;26.845
TOTAL NACIONAL;5.6.-Daños;2017;27.284
TOTAL NACIONAL;5.6.-Daños;2016;26.196
TOTAL NACIONAL;5.6.-Daños;2015;26.091
TOTAL NACIONAL;5.6.-Daños;2014;27.775
TOTAL NACIONAL;5.6.-Daños;2013;28.849
TOTAL NACIONAL;5.6.-Daños;2012;30.207
TOTAL NACIONAL;5.6.-Daños;2011;31.461
TOTAL NACIONAL;5.6.-Daños;2010;33.303
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2023;1.252
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2022;1.068
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2021;1.018
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2020;792
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2019;1.573
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2018;2.020
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2017;1.447
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2016;1.713
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2015;1.865
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2014;2.456
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2013;3.145
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2012;2.696
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2011;2.363
TOTAL NACIONAL;5.7.-Contra la propiedad intelectual/industrial;2010;3.421
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2023;510
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2022;367
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2021;311
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2020;287
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2019;265
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2018;257
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2017;241
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2016;244
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2015;273
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2014;216
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2013;241
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2012;182
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2011;149
TOTAL NACIONAL;5.8.-Blanqueo de capitales;2010;162
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2023;33.299
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2022;32.624
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2021;30.118
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2020;28.551
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2019;31.068
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2018;28.491
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2017;24.955
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2016;23.593
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2015;25.036
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2014;26.598
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2013;23.582
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2012;19.092
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2011;16.572
TOTAL NACIONAL;5.9.-Otros contra el patrimonio;2010;15.056
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2023;70.346
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2022;68.559
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2021;61.529
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2020;54.163
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2019;63.291
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2018;59.223
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2017;54.620
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2016;53.781
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2015;55.506
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2014;62.185
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2013;68.223
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2012;72.382
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2011;80.297
TOTAL NACIONAL;6. SEGURIDAD COLECTIVA;2010;69.842
TOTAL NACIONAL;6.1.-Tráfico de drogas;2023;18.947
TOTAL NACIONAL;6.1.-Tráfico de drogas;2022;16.629
TOTAL NACIONAL;6.1.-Tráfico de drogas;2021;15.631
TOTAL NACIONAL;6.1.-Tráfico de drogas;2020;14.717
TOTAL NACIONAL;6.1.-Tráfico de drogas;2019;15.191
TOTAL NACIONAL;6.1.-Tráfico de drogas;2018;13.140
TOTAL NACIONAL;6.1.-Tráfico de drogas;2017;12.126
TOTAL NACIONAL;6.1.-Tráfico de drogas;2016;11.700
TOTAL NACIONAL;6.1.-Tráfico de drogas;2015;11.390
TOTAL NACIONAL;6.1.-Tráfico de drogas;2014;12.657
TOTAL NACIONAL;6.1.-Tráfico de drogas;2013;13.844
TOTAL NACIONAL;6.1.-Tráfico de drogas;2012;13.920
TOTAL NACIONAL;6.1.-Tráfico de drogas;2011;14.583
TOTAL NACIONAL;6.1.-Tráfico de drogas;2010;13.155
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2023;49.678
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2022;50.252
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2021;44.553
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2020;38.210
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2019;46.622
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2018;44.382
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2017;40.882
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2016;40.694
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2015;42.718
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2014;48.027
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2013;52.869
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2012;56.652
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2011;64.012
TOTAL NACIONAL;6.2.-Contra la seguridad vial;2010;54.703
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2023;1.721
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2022;1.678
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2021;1.345
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2020;1.236
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2019;1.478
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2018;1.701
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2017;1.612
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2016;1.387
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2015;1.398
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2014;1.501
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2013;1.510
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2012;1.810
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2011;1.702
TOTAL NACIONAL;6.3.-Otros contra la seguridad colectiva;2010;1.984
TOTAL NACIONAL;7. FALSEDADES;2023;15.783
TOTAL NACIONAL;7. FALSEDADES;2022;15.190
TOTAL NACIONAL;7. FALSEDADES;2021;14.417
TOTAL NACIONAL;7. FALSEDADES;2020;11.492
TOTAL NACIONAL;7. FALSEDADES;2019;14.629
TOTAL NACIONAL;7. FALSEDADES;2018;14.042
TOTAL NACIONAL;7. FALSEDADES;2017;12.764
TOTAL NACIONAL;7. FALSEDADES;2016;12.378
TOTAL NACIONAL;7. FALSEDADES;2015;11.438
TOTAL NACIONAL;7. FALSEDADES;2014;11.383
TOTAL NACIONAL;7. FALSEDADES;2013;11.173
TOTAL NACIONAL;7. FALSEDADES;2012;11.745
TOTAL NACIONAL;7. FALSEDADES;2011;11.860
TOTAL NACIONAL;7. FALSEDADES;2010;11.343
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2023;353
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2022;363
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2021;407
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2020;231
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2019;327
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2018;447
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2017;532
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2016;418
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2015;384
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2014;426
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2013;310
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2012;238
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2011;268
TOTAL NACIONAL;8. ADMÓN. PÚBLICA;2010;345
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2023;40.110
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2022;35.972
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2021;31.841
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2020;29.679
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2019;30.472
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2018;28.851
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2017;27.356
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2016;26.178
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2015;25.917
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2014;26.405
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2013;26.383
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2012;26.279
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2011;27.459
TOTAL NACIONAL;9. ADMÓN. JUSTICIA;2010;26.593
TOTAL NACIONAL;10. ORDEN PÚBLICO;2023;27.986
TOTAL NACIONAL;10. ORDEN PÚBLICO;2022;26.520
TOTAL NACIONAL;10. ORDEN PÚBLICO;2021;25.517
TOTAL NACIONAL;10. ORDEN PÚBLICO;2020;28.039
TOTAL NACIONAL;10. ORDEN PÚBLICO;2019;20.350
TOTAL NACIONAL;10. ORDEN PÚBLICO;2018;18.781
TOTAL NACIONAL;10. ORDEN PÚBLICO;2017;18.235
TOTAL NACIONAL;10. ORDEN PÚBLICO;2016;17.642
TOTAL NACIONAL;10. ORDEN PÚBLICO;2015;21.118
TOTAL NACIONAL;10. ORDEN PÚBLICO;2014;26.958
TOTAL NACIONAL;10. ORDEN PÚBLICO;2013;29.157
TOTAL NACIONAL;10. ORDEN PÚBLICO;2012;30.724
TOTAL NACIONAL;10. ORDEN PÚBLICO;2011;32.851
TOTAL NACIONAL;10. ORDEN PÚBLICO;2010;31.038
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2023;392
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2022;287
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2021;289
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2020;270
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2019;259
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2018;193
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2017;152
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2016;131
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2015;180
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2014;188
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2013;261
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2012;257
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2011;262
TOTAL NACIONAL;11. LEGISLACIÓN ESPECIAL;2010;212
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2023;8.178
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2022;7.283
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2021;7.117
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2020;6.686
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2019;7.058
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2018;6.776
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2017;6.942
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2016;7.435
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2015;6.247
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2014;4.989
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2013;4.891
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2012;4.369
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2011;4.383
TOTAL NACIONAL;12. OTRAS INFRACCIONES PENALES;2010;4.892
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2023;845.845
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2022;771.302
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2021;685.383
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2020;616.665
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2019;702.544
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2018;673.594
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2017;654.821
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2016;641.353
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2015;659.787
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2014;715.357
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2013;736.368
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2012;728.929
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2011;736.175
TOTAL NACIONAL;TOTAL INFRACCIONES PENALES;2010;724.995
ANDALUCÍA;1. CONTRA LAS PERSONAS;2023;40.910
ANDALUCÍA;1. CONTRA LAS PERSONAS;2022;38.080
ANDALUCÍA;1. CONTRA LAS PERSONAS;2021;33.685
ANDALUCÍA;1. CONTRA LAS PERSONAS;2020;30.706
ANDALUCÍA;1. CONTRA LAS PERSONAS;2019;33.503
ANDALUCÍA;1. CONTRA LAS PERSONAS;2018;31.872
ANDALUCÍA;1. CONTRA LAS PERSONAS;2017;31.647
ANDALUCÍA;1. CONTRA LAS PERSONAS;2016;30.676
ANDALUCÍA;1. CONTRA LAS PERSONAS;2015;42.430
ANDALUCÍA;1. CONTRA LAS PERSONAS;2014;52.827
ANDALUCÍA;1. CONTRA LAS PERSONAS;2013;51.311
ANDALUCÍA;1. CONTRA LAS PERSONAS;2012;53.296
ANDALUCÍA;1. CONTRA LAS PERSONAS;2011;56.170
ANDALUCÍA;1. CONTRA LAS PERSONAS;2010;55.826
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2023;337
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2022;329
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2021;264
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2020;297
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2019;225
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2018;244
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2017;246
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2016;274
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2015;211
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2014;210
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2013;232
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2012;240
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2011;284
ANDALUCÍA;1.1.-Homicidios dolosos/asesinatos;2010;275
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2023;61
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2022;74
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2021;50
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2020;67
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2019;75
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2018;67
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2017;52
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2016;62
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2015;61
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2014;63
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2013;55
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2012;66
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2011;77
ANDALUCÍA;1.1.1.-Homicidios dolosos/asesinatos consumados;2010;80
ANDALUCÍA;1.2.-Lesiones;2023;20.241
ANDALUCÍA;1.2.-Lesiones;2022;18.851
ANDALUCÍA;1.2.-Lesiones;2021;16.477
ANDALUCÍA;1.2.-Lesiones;2020;14.592
ANDALUCÍA;1.2.-Lesiones;2019;17.105
ANDALUCÍA;1.2.-Lesiones;2018;16.429
ANDALUCÍA;1.2.-Lesiones;2017;16.767
ANDALUCÍA;1.2.-Lesiones;2016;16.117
ANDALUCÍA;1.2.-Lesiones;2015;16.389
ANDALUCÍA;1.2.-Lesiones;2014;17.083
ANDALUCÍA;1.2.-Lesiones;2013;17.566
ANDALUCÍA;1.2.-Lesiones;2012;18.117
ANDALUCÍA;1.2.-Lesiones;2011;18.669
ANDALUCÍA;1.2.-Lesiones;2010;19.331
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2023;19.378
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2022;18.153
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2021;16.350
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2020;15.269
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2019;15.524
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2018;14.542
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2017;14.166
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2016;13.893
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2015;14.056
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2014;13.362
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2013;12.288
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2012;12.559
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2011;13.787
ANDALUCÍA;1.3.-Malos tratos ámbito familiar;2010;12.865
ANDALUCÍA;1.4.-Otros contra las personas;2023;954
ANDALUCÍA;1.4.-Otros contra las personas;2022;747
ANDALUCÍA;1.4.-Otros contra las personas;2021;594
ANDALUCÍA;1.4.-Otros contra las personas;2020;548
ANDALUCÍA;1.4.-Otros contra las personas;2019;649
ANDALUCÍA;1.4.-Otros contra las personas;2018;657
ANDALUCÍA;1.4.-Otros contra las personas;2017;468
ANDALUCÍA;1.4.-Otros contra las personas;2016;392
ANDALUCÍA;1.4.-Otros contra las personas;2015;11.774
ANDALUCÍA;1.4.-Otros contra las personas;2014;22.172
ANDALUCÍA;1.4.-Otros contra las personas;2013;21.225
ANDALUCÍA;1.4.-Otros contra las personas;2012;22.380
ANDALUCÍA;1.4.-Otros contra las personas;2011;23.430
ANDALUCÍA;1.4.-Otros contra las personas;2010;23.355
ANDALUCÍA;2. CONTRA LA LIBERTAD;2023;26.310
ANDALUCÍA;2. CONTRA LA LIBERTAD;2022;22.674
ANDALUCÍA;2. CONTRA LA LIBERTAD;2021;21.927
ANDALUCÍA;2. CONTRA LA LIBERTAD;2020;21.092
ANDALUCÍA;2. CONTRA LA LIBERTAD;2019;21.205
ANDALUCÍA;2. CONTRA LA LIBERTAD;2018;20.209
ANDALUCÍA;2. CONTRA LA LIBERTAD;2017;20.640
ANDALUCÍA;2. CONTRA LA LIBERTAD;2016;19.222
ANDALUCÍA;2. CONTRA LA LIBERTAD;2015;12.241
ANDALUCÍA;2. CONTRA LA LIBERTAD;2014;6.789
ANDALUCÍA;2. CONTRA LA LIBERTAD;2013;7.259
ANDALUCÍA;2. CONTRA LA LIBERTAD;2012;7.127
ANDALUCÍA;2. CONTRA LA LIBERTAD;2011;6.575
ANDALUCÍA;2. CONTRA LA LIBERTAD;2010;6.084
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2023;3.008
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2022;2.850
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2021;2.816
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2020;2.724
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2019;2.758
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2018;2.681
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2017;2.844
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2016;2.699
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2015;2.685
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2014;2.973
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2013;3.589
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2012;3.491
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2011;2.767
ANDALUCÍA;2.1.-Malos tratos habituales en el ámbito familiar;2010;2.488
ANDALUCÍA;2.2.-Otros contra la libertad;2023;23.302
ANDALUCÍA;2.2.-Otros contra la libertad;2022;19.824
ANDALUCÍA;2.2.-Otros contra la libertad;2021;19.111
ANDALUCÍA;2.2.-Otros contra la libertad;2020;18.368
ANDALUCÍA;2.2.-Otros contra la libertad;2019;18.447
ANDALUCÍA;2.2.-Otros contra la libertad;2018;17.528
ANDALUCÍA;2.2.-Otros contra la libertad;2017;17.796
ANDALUCÍA;2.2.-Otros contra la libertad;2016;16.523
ANDALUCÍA;2.2.-Otros contra la libertad;2015;9.556
ANDALUCÍA;2.2.-Otros contra la libertad;2014;3.816
ANDALUCÍA;2.2.-Otros contra la libertad;2013;3.670
ANDALUCÍA;2.2.-Otros contra la libertad;2012;3.636
ANDALUCÍA;2.2.-Otros contra la libertad;2011;3.808
ANDALUCÍA;2.2.-Otros contra la libertad;2010;3.596
ANDALUCÍA;3. LIBERTAD SEXUAL;2023;2.890
ANDALUCÍA;3. LIBERTAD SEXUAL;2022;2.457
ANDALUCÍA;3. LIBERTAD SEXUAL;2021;2.202
ANDALUCÍA;3. LIBERTAD SEXUAL;2020;1.824
ANDALUCÍA;3. LIBERTAD SEXUAL;2019;2.068
ANDALUCÍA;3. LIBERTAD SEXUAL;2018;1.909
ANDALUCÍA;3. LIBERTAD SEXUAL;2017;1.642
ANDALUCÍA;3. LIBERTAD SEXUAL;2016;1.470
ANDALUCÍA;3. LIBERTAD SEXUAL;2015;1.369
ANDALUCÍA;3. LIBERTAD SEXUAL;2014;1.342
ANDALUCÍA;3. LIBERTAD SEXUAL;2013;1.334
ANDALUCÍA;3. LIBERTAD SEXUAL;2012;1.272
ANDALUCÍA;3. LIBERTAD SEXUAL;2011;1.352
ANDALUCÍA;3. LIBERTAD SEXUAL;2010;1.395
ANDALUCÍA;3.1.-Agresión sexual;2023;1.713
ANDALUCÍA;3.1.-Agresión sexual;2022;1.589
ANDALUCÍA;3.1.-Agresión sexual;2021;1.386
ANDALUCÍA;3.1.-Agresión sexual;2020;1.083
ANDALUCÍA;3.1.-Agresión sexual;2019;1.244
ANDALUCÍA;3.1.-Agresión sexual;2018;1.181
ANDALUCÍA;3.1.-Agresión sexual;2017;953
ANDALUCÍA;3.1.-Agresión sexual;2016;866
ANDALUCÍA;3.1.-Agresión sexual;2015;734
ANDALUCÍA;3.1.-Agresión sexual;2014;742
ANDALUCÍA;3.1.-Agresión sexual;2013;729
ANDALUCÍA;3.1.-Agresión sexual;2012;734
ANDALUCÍA;3.1.-Agresión sexual;2011;778
ANDALUCÍA;3.1.-Agresión sexual;2010;769
ANDALUCÍA;3.2.-Agresión sexual con penetración;2023;537
ANDALUCÍA;3.2.-Agresión sexual con penetración;2022;439
ANDALUCÍA;3.2.-Agresión sexual con penetración;2021;394
ANDALUCÍA;3.2.-Agresión sexual con penetración;2020;332
ANDALUCÍA;3.2.-Agresión sexual con penetración;2019;354
ANDALUCÍA;3.2.-Agresión sexual con penetración;2018;284
ANDALUCÍA;3.2.-Agresión sexual con penetración;2017;238
ANDALUCÍA;3.2.-Agresión sexual con penetración;2016;226
ANDALUCÍA;3.2.-Agresión sexual con penetración;2015;207
ANDALUCÍA;3.2.-Agresión sexual con penetración;2014;181
ANDALUCÍA;3.2.-Agresión sexual con penetración;2013;213
ANDALUCÍA;3.2.-Agresión sexual con penetración;2012;216
