ano,region,tipo,valor
2015,MURCIA (REGION DE),6. seguridad colectiva,1411
2015,MURCIA (REGION DE),6.1.-trafico de drogas,248
2015,MURCIA (REGION DE),6.2.-contra la seguridad vial,1116
2015,MURCIA (REGION DE),6.3.-otros contra la seguridad colectiva,47
2015,MURCIA (REGION DE),7. falsedades,532
2015,MURCIA (REGION DE),8. admon. publica,5
2015,MURCIA (REGION DE),9. admon. justicia,810
2015,MURCIA (REGION DE),total infracciones penales,53374
2015,NAVARRA (COMUNIDAD FORAL DE),1. contra las personas,2945
2015,NAVARRA (COMUNIDAD FORAL DE),1.1.-homicidios dolosos/asesinatos,15
2015,NAVARRA (COMUNIDAD FORAL DE),1.1.1.-homicidios dolosos/asesinatos consumados,3
2015,NAVARRA (COMUNIDAD FORAL DE),1.2.-lesiones,1299
2015,NAVARRA (COMUNIDAD FORAL DE),1.3.-malos tratos ambito familiar,759
2015,NAVARRA (COMUNIDAD FORAL DE),1.4.-otros contra las personas,872
2015,NAVARRA (COMUNIDAD FORAL DE),10. orden publico,453
2015,NAVARRA (COMUNIDAD FORAL DE),11. legislacion especial,3
2015,NAVARRA (COMUNIDAD FORAL DE),12. otras infracciones penales,211
2015,NAVARRA (COMUNIDAD FORAL DE),2. contra la libertad,977
2015,NAVARRA (COMUNIDAD FORAL DE),2.1.-malos tratos habituales en el ambito familiar,137
2015,NAVARRA (COMUNIDAD FORAL DE),2.2.-otros contra la libertad,840
2015,NAVARRA (COMUNIDAD FORAL DE),3. libertad sexual,139
2015,NAVARRA (COMUNIDAD FORAL DE),3.1.-agresion sexual,60
2015,NAVARRA (COMUNIDAD FORAL DE),3.2.-agresion sexual con penetracion,26
2015,NAVARRA (COMUNIDAD FORAL DE),3.3.-corrupcion de menores o incapacitados,9
2015,NAVARRA (COMUNIDAD FORAL DE),3.4.-pornografia de menores,8
2015,NAVARRA (COMUNIDAD FORAL DE),3.5.-otros contra la libertad sexual,36
2015,NAVARRA (COMUNIDAD FORAL DE),4. relaciones familiares,122
2015,NAVARRA (COMUNIDAD FORAL DE),5. patrimonio,17511
2015,NAVARRA (COMUNIDAD FORAL DE),5.1.-hurtos,7845
2015,NAVARRA (COMUNIDAD FORAL DE),5.2.-robos con fuerza en las cosas,2833
2015,NAVARRA (COMUNIDAD FORAL DE),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,617
2015,NAVARRA (COMUNIDAD FORAL DE),5.2.2.-robos con fuerza en viviendas,967
2015,NAVARRA (COMUNIDAD FORAL DE),5.2.3.-robos con fuerza en establecimientos,342
2015,NAVARRA (COMUNIDAD FORAL DE),5.3.-robos con violencia o intimidacion,351
2015,NAVARRA (COMUNIDAD FORAL DE),5.3.1.-robos con violencia en via publica,203
2015,NAVARRA (COMUNIDAD FORAL DE),5.3.2.-robos con violencia en viviendas,27
2015,NAVARRA (COMUNIDAD FORAL DE),5.3.3.-robos con violencia en establecimientos,68
2015,NAVARRA (COMUNIDAD FORAL DE),5.4.-sustraccion de vehiculos,186
2015,NAVARRA (COMUNIDAD FORAL DE),5.5.-estafas,2633
2015,NAVARRA (COMUNIDAD FORAL DE),5.5.1.-estafas informaticas,1285
2015,NAVARRA (COMUNIDAD FORAL DE),5.6.-danos,3158
2015,NAVARRA (COMUNIDAD FORAL DE),5.7.-contra la propiedad intelectual/industrial,33
2015,NAVARRA (COMUNIDAD FORAL DE),5.8.-blanqueo de capitales,3
2015,NAVARRA (COMUNIDAD FORAL DE),5.9.-otros contra el patrimonio,469
2015,NAVARRA (COMUNIDAD FORAL DE),6. seguridad colectiva,990
2015,NAVARRA (COMUNIDAD FORAL DE),6.1.-trafico de drogas,146
2015,NAVARRA (COMUNIDAD FORAL DE),6.2.-contra la seguridad vial,791
2015,NAVARRA (COMUNIDAD FORAL DE),6.3.-otros contra la seguridad colectiva,53
2015,NAVARRA (COMUNIDAD FORAL DE),7. falsedades,245
2015,NAVARRA (COMUNIDAD FORAL DE),8. admon. publica,15
2015,NAVARRA (COMUNIDAD FORAL DE),9. admon. justicia,321
2015,NAVARRA (COMUNIDAD FORAL DE),total infracciones penales,23932
2015,PAIS VASCO,1. contra las personas,8881
2015,PAIS VASCO,1.1.-homicidios dolosos/asesinatos,54
2015,PAIS VASCO,1.1.1.-homicidios dolosos/asesinatos consumados,11
2015,PAIS VASCO,1.2.-lesiones,4223
2015,PAIS VASCO,1.3.-malos tratos ambito familiar,796
2015,PAIS VASCO,1.4.-otros contra las personas,3808
2015,PAIS VASCO,10. orden publico,1165
2015,PAIS VASCO,11. legislacion especial,3
2015,PAIS VASCO,12. otras infracciones penales,600
2015,PAIS VASCO,2. contra la libertad,6342
2015,PAIS VASCO,2.1.-malos tratos habituales en el ambito familiar,3223
2015,PAIS VASCO,2.2.-otros contra la libertad,3119
2015,PAIS VASCO,3. libertad sexual,411
2015,PAIS VASCO,3.1.-agresion sexual,238
2015,PAIS VASCO,3.2.-agresion sexual con penetracion,47
2015,PAIS VASCO,3.3.-corrupcion de menores o incapacitados,16
2015,PAIS VASCO,3.4.-pornografia de menores,34
2015,PAIS VASCO,3.5.-otros contra la libertad sexual,76
2015,PAIS VASCO,4. relaciones familiares,302
2015,PAIS VASCO,5. patrimonio,62875
2015,PAIS VASCO,5.1.-hurtos,28194
2015,PAIS VASCO,5.2.-robos con fuerza en las cosas,14029
2015,PAIS VASCO,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,26
2015,PAIS VASCO,5.2.2.-robos con fuerza en viviendas,4739
2015,PAIS VASCO,5.2.3.-robos con fuerza en establecimientos,2773
2015,PAIS VASCO,5.3.-robos con violencia o intimidacion,1908
2015,PAIS VASCO,5.3.1.-robos con violencia en via publica,1238
2015,PAIS VASCO,5.3.2.-robos con violencia en viviendas,205
2015,PAIS VASCO,5.3.3.-robos con violencia en establecimientos,258
2015,PAIS VASCO,5.4.-sustraccion de vehiculos,879
2015,PAIS VASCO,5.5.-estafas,8465
2015,PAIS VASCO,5.5.1.-estafas informaticas,6133
2015,PAIS VASCO,5.6.-danos,7588
2015,PAIS VASCO,5.7.-contra la propiedad intelectual/industrial,24
2015,PAIS VASCO,5.8.-blanqueo de capitales,5
2015,PAIS VASCO,5.9.-otros contra el patrimonio,1783
2015,PAIS VASCO,6. seguridad colectiva,2392
2015,PAIS VASCO,6.1.-trafico de drogas,356
2015,PAIS VASCO,6.2.-contra la seguridad vial,1978
2015,PAIS VASCO,6.3.-otros contra la seguridad colectiva,58
2015,PAIS VASCO,7. falsedades,1017
2015,PAIS VASCO,8. admon. publica,34
2015,PAIS VASCO,9. admon. justicia,1479
2015,PAIS VASCO,total infracciones penales,85501
2015,RIOJA (LA),1. contra las personas,1176
2015,RIOJA (LA),1.1.-homicidios dolosos/asesinatos,6
2015,RIOJA (LA),1.1.1.-homicidios dolosos/asesinatos consumados,1
2015,RIOJA (LA),1.2.-lesiones,543
2015,RIOJA (LA),1.3.-malos tratos ambito familiar,414
2015,RIOJA (LA),1.4.-otros contra las personas,213
2015,RIOJA (LA),10. orden publico,123
2015,RIOJA (LA),11. legislacion especial,0
2015,RIOJA (LA),12. otras infracciones penales,30
2015,RIOJA (LA),2. contra la libertad,327
2015,RIOJA (LA),2.1.-malos tratos habituales en el ambito familiar,46
2015,RIOJA (LA),2.2.-otros contra la libertad,281
2015,RIOJA (LA),3. libertad sexual,49
2015,RIOJA (LA),3.1.-agresion sexual,30
2015,RIOJA (LA),3.2.-agresion sexual con penetracion,9
2015,RIOJA (LA),3.3.-corrupcion de menores o incapacitados,3
2015,RIOJA (LA),3.4.-pornografia de menores,1
2015,RIOJA (LA),3.5.-otros contra la libertad sexual,6
2015,RIOJA (LA),4. relaciones familiares,34
2015,RIOJA (LA),5. patrimonio,6260
2015,RIOJA (LA),5.1.-hurtos,2877
2015,RIOJA (LA),5.2.-robos con fuerza en las cosas,1438
2015,RIOJA (LA),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,229
2015,RIOJA (LA),5.2.2.-robos con fuerza en viviendas,647
2015,RIOJA (LA),5.2.3.-robos con fuerza en establecimientos,170
2015,RIOJA (LA),5.3.-robos con violencia o intimidacion,136
2015,RIOJA (LA),5.3.1.-robos con violencia en via publica,92
2015,RIOJA (LA),5.3.2.-robos con violencia en viviendas,11
2015,RIOJA (LA),5.3.3.-robos con violencia en establecimientos,17
2015,RIOJA (LA),5.4.-sustraccion de vehiculos,132
2015,RIOJA (LA),5.5.-estafas,449
2015,RIOJA (LA),5.5.1.-estafas informaticas,159
2015,RIOJA (LA),5.6.-danos,1042
2015,RIOJA (LA),5.7.-contra la propiedad intelectual/industrial,2
2015,RIOJA (LA),5.8.-blanqueo de capitales,1
2015,RIOJA (LA),5.9.-otros contra el patrimonio,183
2015,RIOJA (LA),6. seguridad colectiva,339
2015,RIOJA (LA),6.1.-trafico de drogas,61
2015,RIOJA (LA),6.2.-contra la seguridad vial,270
2015,RIOJA (LA),6.3.-otros contra la seguridad colectiva,8
2015,RIOJA (LA),7. falsedades,62
2015,RIOJA (LA),8. admon. publica,1
2015,RIOJA (LA),9. admon. justicia,126
2015,RIOJA (LA),total infracciones penales,8527
2016,ANDALUCIA,1. contra las personas,33661
2016,ANDALUCIA,1.1.-homicidios dolosos/asesinatos,295
2016,ANDALUCIA,1.1.1.-homicidios dolosos/asesinatos consumados,68
2016,ANDALUCIA,1.2.-lesiones,19149
2016,ANDALUCIA,1.3.-malos tratos ambito familiar,13747
2016,ANDALUCIA,1.4.-otros contra las personas,470
2016,ANDALUCIA,10. orden publico,3450
2016,ANDALUCIA,11. legislacion especial,86
2016,ANDALUCIA,12. otras infracciones penales,2382
2016,ANDALUCIA,2. contra la libertad,23184
2016,ANDALUCIA,2.1.-malos tratos habituales en el ambito familiar,2703
2016,ANDALUCIA,2.2.-otros contra la libertad,20481
2016,ANDALUCIA,3. libertad sexual,1837
2016,ANDALUCIA,3.1.-agresion sexual,1043
2016,ANDALUCIA,3.2.-agresion sexual con penetracion,263
2016,ANDALUCIA,3.3.-corrupcion de menores o incapacitados,64
2016,ANDALUCIA,3.4.-pornografia de menores,111
2016,ANDALUCIA,3.5.-otros contra la libertad sexual,356
2016,ANDALUCIA,4. relaciones familiares,1527
2016,ANDALUCIA,5. patrimonio,243163
2016,ANDALUCIA,5.1.-hurtos,109491
2016,ANDALUCIA,5.2.-robos con fuerza en las cosas,54283
2016,ANDALUCIA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,19022
2016,ANDALUCIA,5.2.2.-robos con fuerza en viviendas,18367
2016,ANDALUCIA,5.2.3.-robos con fuerza en establecimientos,7772
2016,ANDALUCIA,5.3.-robos con violencia o intimidacion,7431
2016,ANDALUCIA,5.3.1.-robos con violencia en via publica,5051
2016,ANDALUCIA,5.3.2.-robos con violencia en viviendas,591
2016,ANDALUCIA,5.3.3.-robos con violencia en establecimientos,956
2016,ANDALUCIA,5.4.-sustraccion de vehiculos,8835
2016,ANDALUCIA,5.5.-estafas,21551
2016,ANDALUCIA,5.5.1.-estafas informaticas,8165
2016,ANDALUCIA,5.6.-danos,34528
2016,ANDALUCIA,5.7.-contra la propiedad intelectual/industrial,523
2016,ANDALUCIA,5.8.-blanqueo de capitales,57
2016,ANDALUCIA,5.9.-otros contra el patrimonio,6464
2016,ANDALUCIA,6. seguridad colectiva,12880
2016,ANDALUCIA,6.1.-trafico de drogas,3143
2016,ANDALUCIA,6.2.-contra la seguridad vial,9318
2016,ANDALUCIA,6.3.-otros contra la seguridad colectiva,419
2016,ANDALUCIA,7. falsedades,3606
2016,ANDALUCIA,8. admon. publica,190
2016,ANDALUCIA,9. admon. justicia,5870
2016,ANDALUCIA,total infracciones penales,331836
2016,ARAGON,1. contra las personas,4005
2016,ARAGON,1.1.-homicidios dolosos/asesinatos,25
2016,ARAGON,1.1.1.-homicidios dolosos/asesinatos consumados,8
2016,ARAGON,1.2.-lesiones,2073
2016,ARAGON,1.3.-malos tratos ambito familiar,1864
2016,ARAGON,1.4.-otros contra las personas,43
2016,ARAGON,10. orden publico,438
2016,ARAGON,11. legislacion especial,1
2016,ARAGON,12. otras infracciones penales,276
2016,ARAGON,2. contra la libertad,2134
2016,ARAGON,2.1.-malos tratos habituales en el ambito familiar,251
2016,ARAGON,2.2.-otros contra la libertad,1883
2016,ARAGON,3. libertad sexual,287
2016,ARAGON,3.1.-agresion sexual,169
2016,ARAGON,3.2.-agresion sexual con penetracion,51
2016,ARAGON,3.3.-corrupcion de menores o incapacitados,20
2016,ARAGON,3.4.-pornografia de menores,8
2016,ARAGON,3.5.-otros contra la libertad sexual,39
2016,ARAGON,4. relaciones familiares,155
2016,ARAGON,5. patrimonio,28874
2016,ARAGON,5.1.-hurtos,11936
2016,ARAGON,5.2.-robos con fuerza en las cosas,5615
2016,ARAGON,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1371
2016,ARAGON,5.2.2.-robos con fuerza en viviendas,1898
2016,ARAGON,5.2.3.-robos con fuerza en establecimientos,713
2016,ARAGON,5.3.-robos con violencia o intimidacion,910
2016,ARAGON,5.3.1.-robos con violencia en via publica,613
2016,ARAGON,5.3.2.-robos con violencia en viviendas,65
2016,ARAGON,5.3.3.-robos con violencia en establecimientos,128
2016,ARAGON,5.4.-sustraccion de vehiculos,388
2016,ARAGON,5.5.-estafas,3813
2016,ARAGON,5.5.1.-estafas informaticas,1437
2016,ARAGON,5.6.-danos,5222
2016,ARAGON,5.7.-contra la propiedad intelectual/industrial,28
2016,ARAGON,5.8.-blanqueo de capitales,8
2016,ARAGON,5.9.-otros contra el patrimonio,954
2016,ARAGON,6. seguridad colectiva,1043
2016,ARAGON,6.1.-trafico de drogas,252
2016,ARAGON,6.2.-contra la seguridad vial,719
2016,ARAGON,6.3.-otros contra la seguridad colectiva,72
2016,ARAGON,7. falsedades,330
2016,ARAGON,8. admon. publica,9
2016,ARAGON,9. admon. justicia,594
2016,ARAGON,total infracciones penales,38146
2016,ASTURIAS (PRINCIPADO DE),1. contra las personas,3239
2016,ASTURIAS (PRINCIPADO DE),1.1.-homicidios dolosos/asesinatos,22
2016,ASTURIAS (PRINCIPADO DE),1.1.1.-homicidios dolosos/asesinatos consumados,6
2016,ASTURIAS (PRINCIPADO DE),1.2.-lesiones,1989
2016,ASTURIAS (PRINCIPADO DE),1.3.-malos tratos ambito familiar,1179
2016,ASTURIAS (PRINCIPADO DE),1.4.-otros contra las personas,49
2016,ASTURIAS (PRINCIPADO DE),10. orden publico,368
2016,ASTURIAS (PRINCIPADO DE),11. legislacion especial,0
2016,ASTURIAS (PRINCIPADO DE),12. otras infracciones penales,230
2016,ASTURIAS (PRINCIPADO DE),2. contra la libertad,1824
2016,ASTURIAS (PRINCIPADO DE),2.1.-malos tratos habituales en el ambito familiar,130
2016,ASTURIAS (PRINCIPADO DE),2.2.-otros contra la libertad,1694
2016,ASTURIAS (PRINCIPADO DE),3. libertad sexual,146
2016,ASTURIAS (PRINCIPADO DE),3.1.-agresion sexual,84
2016,ASTURIAS (PRINCIPADO DE),3.2.-agresion sexual con penetracion,26
2016,ASTURIAS (PRINCIPADO DE),3.3.-corrupcion de menores o incapacitados,2
2016,ASTURIAS (PRINCIPADO DE),3.4.-pornografia de menores,10
2016,ASTURIAS (PRINCIPADO DE),3.5.-otros contra la libertad sexual,24
2016,ASTURIAS (PRINCIPADO DE),4. relaciones familiares,106
2016,ASTURIAS (PRINCIPADO DE),5. patrimonio,18359
2016,ASTURIAS (PRINCIPADO DE),5.1.-hurtos,7638
2016,ASTURIAS (PRINCIPADO DE),5.2.-robos con fuerza en las cosas,3043
2016,ASTURIAS (PRINCIPADO DE),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,565
2016,ASTURIAS (PRINCIPADO DE),5.2.2.-robos con fuerza en viviendas,1101
2016,ASTURIAS (PRINCIPADO DE),5.2.3.-robos con fuerza en establecimientos,832
2016,ASTURIAS (PRINCIPADO DE),5.3.-robos con violencia o intimidacion,531
2016,ASTURIAS (PRINCIPADO DE),5.3.1.-robos con violencia en via publica,321
2016,ASTURIAS (PRINCIPADO DE),5.3.2.-robos con violencia en viviendas,44
2016,ASTURIAS (PRINCIPADO DE),5.3.3.-robos con violencia en establecimientos,103
2016,ASTURIAS (PRINCIPADO DE),5.4.-sustraccion de vehiculos,371
2016,ASTURIAS (PRINCIPADO DE),5.5.-estafas,2955
2016,ASTURIAS (PRINCIPADO DE),5.5.1.-estafas informaticas,1277
2016,ASTURIAS (PRINCIPADO DE),5.6.-danos,3025
2016,ASTURIAS (PRINCIPADO DE),5.7.-contra la propiedad intelectual/industrial,12
2016,ASTURIAS (PRINCIPADO DE),5.8.-blanqueo de capitales,0
2016,ASTURIAS (PRINCIPADO DE),5.9.-otros contra el patrimonio,784
2016,ASTURIAS (PRINCIPADO DE),6. seguridad colectiva,1108
2016,ASTURIAS (PRINCIPADO DE),6.1.-trafico de drogas,103
2016,ASTURIAS (PRINCIPADO DE),6.2.-contra la seguridad vial,946
2016,ASTURIAS (PRINCIPADO DE),6.3.-otros contra la seguridad colectiva,59
2016,ASTURIAS (PRINCIPADO DE),7. falsedades,201
2016,ASTURIAS (PRINCIPADO DE),8. admon. publica,0
2016,ASTURIAS (PRINCIPADO DE),9. admon. justicia,512
2016,ASTURIAS (PRINCIPADO DE),total infracciones penales,26093
2016,BALEARS (ILLES),1. contra las personas,6609
2016,BALEARS (ILLES),1.1.-homicidios dolosos/asesinatos,32
2016,BALEARS (ILLES),1.1.1.-homicidios dolosos/asesinatos consumados,9
2016,BALEARS (ILLES),1.2.-lesiones,3456
2016,BALEARS (ILLES),1.3.-malos tratos ambito familiar,3045
2016,BALEARS (ILLES),1.4.-otros contra las personas,76
2016,BALEARS (ILLES),10. orden publico,643
2016,BALEARS (ILLES),11. legislacion especial,3
2016,BALEARS (ILLES),12. otras infracciones penales,316
2016,BALEARS (ILLES),2. contra la libertad,4258
2016,BALEARS (ILLES),2.1.-malos tratos habituales en el ambito familiar,514
2016,BALEARS (ILLES),2.2.-otros contra la libertad,3744
2016,BALEARS (ILLES),3. libertad sexual,442
2016,BALEARS (ILLES),3.1.-agresion sexual,256
2016,BALEARS (ILLES),3.2.-agresion sexual con penetracion,69
2016,BALEARS (ILLES),3.3.-corrupcion de menores o incapacitados,27
2016,BALEARS (ILLES),3.4.-pornografia de menores,17
2016,BALEARS (ILLES),3.5.-otros contra la libertad sexual,73
2016,BALEARS (ILLES),4. relaciones familiares,212
2016,BALEARS (ILLES),5. patrimonio,51859
2016,BALEARS (ILLES),5.1.-hurtos,27962
2016,BALEARS (ILLES),5.2.-robos con fuerza en las cosas,8737
2016,BALEARS (ILLES),5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,2965
2016,BALEARS (ILLES),5.2.2.-robos con fuerza en viviendas,3104
2016,BALEARS (ILLES),5.2.3.-robos con fuerza en establecimientos,1138
2016,BALEARS (ILLES),5.3.-robos con violencia o intimidacion,1186
2016,BALEARS (ILLES),5.3.1.-robos con violencia en via publica,721
2016,BALEARS (ILLES),5.3.2.-robos con violencia en viviendas,78
2016,BALEARS (ILLES),5.3.3.-robos con violencia en establecimientos,175
2016,BALEARS (ILLES),5.4.-sustraccion de vehiculos,1925
2016,BALEARS (ILLES),5.5.-estafas,5028
2016,BALEARS (ILLES),5.5.1.-estafas informaticas,2113
2016,BALEARS (ILLES),5.6.-danos,5064
2016,BALEARS (ILLES),5.7.-contra la propiedad intelectual/industrial,91
2016,BALEARS (ILLES),5.8.-blanqueo de capitales,4
2016,BALEARS (ILLES),5.9.-otros contra el patrimonio,1862
2016,BALEARS (ILLES),6. seguridad colectiva,2332
2016,BALEARS (ILLES),6.1.-trafico de drogas,500
2016,BALEARS (ILLES),6.2.-contra la seguridad vial,1764
2016,BALEARS (ILLES),6.3.-otros contra la seguridad colectiva,68
2016,BALEARS (ILLES),7. falsedades,479
2016,BALEARS (ILLES),8. admon. publica,27
2016,BALEARS (ILLES),9. admon. justicia,980
2016,BALEARS (ILLES),total infracciones penales,68160
2016,CANARIAS,1. contra las personas,11021
2016,CANARIAS,1.1.-homicidios dolosos/asesinatos,65
2016,CANARIAS,1.1.1.-homicidios dolosos/asesinatos consumados,21
2016,CANARIAS,1.2.-lesiones,6370
2016,CANARIAS,1.3.-malos tratos ambito familiar,4487
2016,CANARIAS,1.4.-otros contra las personas,99
2016,CANARIAS,10. orden publico,863
2016,CANARIAS,11. legislacion especial,3
2016,CANARIAS,12. otras infracciones penales,407
2016,CANARIAS,2. contra la libertad,8344
2016,CANARIAS,2.1.-malos tratos habituales en el ambito familiar,695
2016,CANARIAS,2.2.-otros contra la libertad,7649
2016,CANARIAS,3. libertad sexual,530
2016,CANARIAS,3.1.-agresion sexual,318
2016,CANARIAS,3.2.-agresion sexual con penetracion,76
2016,CANARIAS,3.3.-corrupcion de menores o incapacitados,23
2016,CANARIAS,3.4.-pornografia de menores,26
2016,CANARIAS,3.5.-otros contra la libertad sexual,87
2016,CANARIAS,4. relaciones familiares,837
2016,CANARIAS,5. patrimonio,61781
2016,CANARIAS,5.1.-hurtos,30971
2016,CANARIAS,5.2.-robos con fuerza en las cosas,12658
2016,CANARIAS,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,4507
2016,CANARIAS,5.2.2.-robos con fuerza en viviendas,3572
2016,CANARIAS,5.2.3.-robos con fuerza en establecimientos,2053
2016,CANARIAS,5.3.-robos con violencia o intimidacion,1537
2016,CANARIAS,5.3.1.-robos con violencia en via publica,962
2016,CANARIAS,5.3.2.-robos con violencia en viviendas,132
2016,CANARIAS,5.3.3.-robos con violencia en establecimientos,249
2016,CANARIAS,5.4.-sustraccion de vehiculos,1606
2016,CANARIAS,5.5.-estafas,5481
2016,CANARIAS,5.5.1.-estafas informaticas,1696
2016,CANARIAS,5.6.-danos,7240
2016,CANARIAS,5.7.-contra la propiedad intelectual/industrial,87
2016,CANARIAS,5.8.-blanqueo de capitales,15
2016,CANARIAS,5.9.-otros contra el patrimonio,2186
2016,CANARIAS,6. seguridad colectiva,3029
2016,CANARIAS,6.1.-trafico de drogas,601
2016,CANARIAS,6.2.-contra la seguridad vial,2363
2016,CANARIAS,6.3.-otros contra la seguridad colectiva,65
2016,CANARIAS,7. falsedades,643
2016,CANARIAS,8. admon. publica,26
2016,CANARIAS,9. admon. justicia,1298
2016,CANARIAS,total infracciones penales,88782
2016,CANTABRIA,1. contra las personas,1971
2016,CANTABRIA,1.1.-homicidios dolosos/asesinatos,8
2016,CANTABRIA,1.1.1.-homicidios dolosos/asesinatos consumados,0
2016,CANTABRIA,1.2.-lesiones,1341
2016,CANTABRIA,1.3.-malos tratos ambito familiar,572
2016,CANTABRIA,1.4.-otros contra las personas,50
2016,CANTABRIA,10. orden publico,154
2016,CANTABRIA,11. legislacion especial,1
2016,CANTABRIA,12. otras infracciones penales,110
2016,CANTABRIA,2. contra la libertad,1261
2016,CANTABRIA,2.1.-malos tratos habituales en el ambito familiar,145
2016,CANTABRIA,2.2.-otros contra la libertad,1116
2016,CANTABRIA,3. libertad sexual,69
2016,CANTABRIA,3.1.-agresion sexual,36
2016,CANTABRIA,3.2.-agresion sexual con penetracion,8
2016,CANTABRIA,3.3.-corrupcion de menores o incapacitados,0
2016,CANTABRIA,3.4.-pornografia de menores,8
2016,CANTABRIA,3.5.-otros contra la libertad sexual,17
2016,CANTABRIA,4. relaciones familiares,37
2016,CANTABRIA,5. patrimonio,12290
2016,CANTABRIA,5.1.-hurtos,5108
2016,CANTABRIA,5.2.-robos con fuerza en las cosas,2562
2016,CANTABRIA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,407
2016,CANTABRIA,5.2.2.-robos con fuerza en viviendas,982
2016,CANTABRIA,5.2.3.-robos con fuerza en establecimientos,664
2016,CANTABRIA,5.3.-robos con violencia o intimidacion,214
2016,CANTABRIA,5.3.1.-robos con violencia en via publica,109
2016,CANTABRIA,5.3.2.-robos con violencia en viviendas,23
2016,CANTABRIA,5.3.3.-robos con violencia en establecimientos,55
2016,CANTABRIA,5.4.-sustraccion de vehiculos,245
2016,CANTABRIA,5.5.-estafas,1666
2016,CANTABRIA,5.5.1.-estafas informaticas,1028
2016,CANTABRIA,5.6.-danos,1956
2016,CANTABRIA,5.7.-contra la propiedad intelectual/industrial,11
2016,CANTABRIA,5.8.-blanqueo de capitales,1
2016,CANTABRIA,5.9.-otros contra el patrimonio,527
2016,CANTABRIA,6. seguridad colectiva,733
2016,CANTABRIA,6.1.-trafico de drogas,92
2016,CANTABRIA,6.2.-contra la seguridad vial,618
2016,CANTABRIA,6.3.-otros contra la seguridad colectiva,23
2016,CANTABRIA,7. falsedades,145
2016,CANTABRIA,8. admon. publica,2
2016,CANTABRIA,9. admon. justicia,229
2016,CANTABRIA,total infracciones penales,17002
2016,CASTILLA - LA MANCHA,1. contra las personas,6383
2016,CASTILLA - LA MANCHA,1.1.-homicidios dolosos/asesinatos,38
2016,CASTILLA - LA MANCHA,1.1.1.-homicidios dolosos/asesinatos consumados,11
2016,CASTILLA - LA MANCHA,1.2.-lesiones,3821
2016,CASTILLA - LA MANCHA,1.3.-malos tratos ambito familiar,2457
2016,CASTILLA - LA MANCHA,1.4.-otros contra las personas,67
2016,CASTILLA - LA MANCHA,10. orden publico,613
2016,CASTILLA - LA MANCHA,11. legislacion especial,4
2016,CASTILLA - LA MANCHA,12. otras infracciones penales,641
2016,CASTILLA - LA MANCHA,2. contra la libertad,4160
2016,CASTILLA - LA MANCHA,2.1.-malos tratos habituales en el ambito familiar,516
2016,CASTILLA - LA MANCHA,2.2.-otros contra la libertad,3644
2016,CASTILLA - LA MANCHA,3. libertad sexual,348
2016,CASTILLA - LA MANCHA,3.1.-agresion sexual,189
2016,CASTILLA - LA MANCHA,3.2.-agresion sexual con penetracion,55
2016,CASTILLA - LA MANCHA,3.3.-corrupcion de menores o incapacitados,24
2016,CASTILLA - LA MANCHA,3.4.-pornografia de menores,15
2016,CASTILLA - LA MANCHA,3.5.-otros contra la libertad sexual,65
2016,CASTILLA - LA MANCHA,4. relaciones familiares,336
2016,CASTILLA - LA MANCHA,5. patrimonio,46605
2016,CASTILLA - LA MANCHA,5.1.-hurtos,15746
2016,CASTILLA - LA MANCHA,5.2.-robos con fuerza en las cosas,14383
2016,CASTILLA - LA MANCHA,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,2651
2016,CASTILLA - LA MANCHA,5.2.2.-robos con fuerza en viviendas,5937
2016,CASTILLA - LA MANCHA,5.2.3.-robos con fuerza en establecimientos,2215
2016,CASTILLA - LA MANCHA,5.3.-robos con violencia o intimidacion,1006
2016,CASTILLA - LA MANCHA,5.3.1.-robos con violencia en via publica,608
2016,CASTILLA - LA MANCHA,5.3.2.-robos con violencia en viviendas,82
2016,CASTILLA - LA MANCHA,5.3.3.-robos con violencia en establecimientos,150
2016,CASTILLA - LA MANCHA,5.4.-sustraccion de vehiculos,1511
2016,CASTILLA - LA MANCHA,5.5.-estafas,4945
2016,CASTILLA - LA MANCHA,5.5.1.-estafas informaticas,2075
2016,CASTILLA - LA MANCHA,5.6.-danos,7335
2016,CASTILLA - LA MANCHA,5.7.-contra la propiedad intelectual/industrial,23
2016,CASTILLA - LA MANCHA,5.8.-blanqueo de capitales,8
2016,CASTILLA - LA MANCHA,5.9.-otros contra el patrimonio,1648
2016,CASTILLA - LA MANCHA,6. seguridad colectiva,2612
2016,CASTILLA - LA MANCHA,6.1.-trafico de drogas,361
2016,CASTILLA - LA MANCHA,6.2.-contra la seguridad vial,2177
2016,CASTILLA - LA MANCHA,6.3.-otros contra la seguridad colectiva,74
2016,CASTILLA - LA MANCHA,7. falsedades,840
2016,CASTILLA - LA MANCHA,8. admon. publica,10
