ano,region,tipo,valor
2016,Comunidad de Madrid,3.2.-agresion sexual con penetracion,256
2016,Comunidad de Madrid,3.3.-corrupcion de menores o incapacitados,42
2016,Comunidad de Madrid,3.4.-pornografia de menores,43
2016,Comunidad de Madrid,3.5.-otros contra la libertad sexual,164
2016,Comunidad de Madrid,4. relaciones familiares,752
2016,Comunidad de Madrid,5. patrimonio,42585
2016,Comunidad de Madrid,5.1.-hurtos,22451
2016,Comunidad de Madrid,5.2.-robos con fuerza en las cosas,4840
2016,Comunidad de Madrid,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,1507
2016,Comunidad de Madrid,5.2.2.-robos con fuerza en viviendas,1579
2016,Comunidad de Madrid,5.2.3.-robos con fuerza en establecimientos,1109
2016,Comunidad de Madrid,5.3.-robos con violencia o intimidacion,2827
2016,Comunidad de Madrid,5.3.1.-robos con violencia en via publica,1721
2016,Comunidad de Madrid,5.3.2.-robos con violencia en viviendas,223
2016,Comunidad de Madrid,5.3.3.-robos con violencia en establecimientos,614
2016,Comunidad de Madrid,5.4.-sustraccion de vehiculos,1495
2016,Comunidad de Madrid,5.5.-estafas,5130
2016,Comunidad de Madrid,5.5.1.-estafas informaticas,1201
2016,Comunidad de Madrid,5.6.-danos,2723
2016,Comunidad de Madrid,5.7.-contra la propiedad intelectual/industrial,236
2016,Comunidad de Madrid,5.8.-blanqueo de capitales,36
2016,Comunidad de Madrid,5.9.-otros contra el patrimonio,2847
2016,Comunidad de Madrid,6. seguridad colectiva,5636
2016,Comunidad de Madrid,6.1.-trafico de drogas,1450
2016,Comunidad de Madrid,6.2.-contra la seguridad vial,4012
2016,Comunidad de Madrid,6.3.-otros contra la seguridad colectiva,174
2016,Comunidad de Madrid,7. falsedades,1599
2016,Comunidad de Madrid,8. admon. publica,72
2016,Comunidad de Madrid,9. admon. justicia,3857
2016,Comunidad de Madrid,total infracciones penales,91100
2016,Extremadura,1. contra las personas,2909
2016,Extremadura,1.1.-homicidios dolosos/asesinatos,17
2016,Extremadura,1.1.1.-homicidios dolosos/asesinatos consumados,7
2016,Extremadura,1.2.-lesiones,1842
2016,Extremadura,1.3.-malos tratos ambito familiar,1020
2016,Extremadura,1.4.-otros contra las personas,30
2016,Extremadura,10. orden publico,282
2016,Extremadura,11. legislacion especial,0
2016,Extremadura,12. otras infracciones penales,183
2016,Extremadura,2. contra la libertad,1778
2016,Extremadura,2.1.-malos tratos habituales en el ambito familiar,251
2016,Extremadura,2.2.-otros contra la libertad,1527
2016,Extremadura,3. libertad sexual,140
2016,Extremadura,3.1.-agresion sexual,83
2016,Extremadura,3.2.-agresion sexual con penetracion,20
2016,Extremadura,3.3.-corrupcion de menores o incapacitados,11
2016,Extremadura,3.4.-pornografia de menores,7
2016,Extremadura,3.5.-otros contra la libertad sexual,19
2016,Extremadura,4. relaciones familiares,195
2016,Extremadura,5. patrimonio,4089
2016,Extremadura,5.1.-hurtos,1633
2016,Extremadura,5.2.-robos con fuerza en las cosas,721
2016,Extremadura,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,171
2016,Extremadura,5.2.2.-robos con fuerza en viviendas,210
2016,Extremadura,5.2.3.-robos con fuerza en establecimientos,177
2016,Extremadura,5.3.-robos con violencia o intimidacion,150
2016,Extremadura,5.3.1.-robos con violencia en via publica,75
2016,Extremadura,5.3.2.-robos con violencia en viviendas,20
2016,Extremadura,5.3.3.-robos con violencia en establecimientos,39
2016,Extremadura,5.4.-sustraccion de vehiculos,101
2016,Extremadura,5.5.-estafas,667
2016,Extremadura,5.5.1.-estafas informaticas,268
2016,Extremadura,5.6.-danos,465
2016,Extremadura,5.7.-contra la propiedad intelectual/industrial,36
2016,Extremadura,5.8.-blanqueo de capitales,3
2016,Extremadura,5.9.-otros contra el patrimonio,313
2016,Extremadura,6. seguridad colectiva,872
2016,Extremadura,6.1.-trafico de drogas,193
2016,Extremadura,6.2.-contra la seguridad vial,644
2016,Extremadura,6.3.-otros contra la seguridad colectiva,35
2016,Extremadura,7. falsedades,170
2016,Extremadura,8. admon. publica,8
2016,Extremadura,9. admon. justicia,594
2016,Extremadura,total infracciones penales,11220
2016,Galicia,1. contra las personas,7165
2016,Galicia,1.1.-homicidios dolosos/asesinatos,30
2016,Galicia,1.1.1.-homicidios dolosos/asesinatos consumados,11
2016,Galicia,1.2.-lesiones,4347
2016,Galicia,1.3.-malos tratos ambito familiar,2690
2016,Galicia,1.4.-otros contra las personas,98
2016,Galicia,10. orden publico,731
2016,Galicia,11. legislacion especial,3
2016,Galicia,12. otras infracciones penales,497
2016,Galicia,2. contra la libertad,4905
2016,Galicia,2.1.-malos tratos habituales en el ambito familiar,695
2016,Galicia,2.2.-otros contra la libertad,4210
2016,Galicia,3. libertad sexual,339
2016,Galicia,3.1.-agresion sexual,194
2016,Galicia,3.2.-agresion sexual con penetracion,57
2016,Galicia,3.3.-corrupcion de menores o incapacitados,13
2016,Galicia,3.4.-pornografia de menores,26
2016,Galicia,3.5.-otros contra la libertad sexual,49
2016,Galicia,4. relaciones familiares,229
2016,Galicia,5. patrimonio,12049
2016,Galicia,5.1.-hurtos,4644
2016,Galicia,5.2.-robos con fuerza en las cosas,2265
2016,Galicia,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,478
2016,Galicia,5.2.2.-robos con fuerza en viviendas,831
2016,Galicia,5.2.3.-robos con fuerza en establecimientos,586
2016,Galicia,5.3.-robos con violencia o intimidacion,534
2016,Galicia,5.3.1.-robos con violencia en via publica,242
2016,Galicia,5.3.2.-robos con violencia en viviendas,74
2016,Galicia,5.3.3.-robos con violencia en establecimientos,156
2016,Galicia,5.4.-sustraccion de vehiculos,380
2016,Galicia,5.5.-estafas,1713
2016,Galicia,5.5.1.-estafas informaticas,646
2016,Galicia,5.6.-danos,1787
2016,Galicia,5.7.-contra la propiedad intelectual/industrial,46
2016,Galicia,5.8.-blanqueo de capitales,10
2016,Galicia,5.9.-otros contra el patrimonio,670
2016,Galicia,6. seguridad colectiva,3949
2016,Galicia,6.1.-trafico de drogas,339
2016,Galicia,6.2.-contra la seguridad vial,3514
2016,Galicia,6.3.-otros contra la seguridad colectiva,96
2016,Galicia,7. falsedades,345
2016,Galicia,8. admon. publica,9
2016,Galicia,9. admon. justicia,1060
2016,Galicia,total infracciones penales,31281
2016,Illes Balears,1. contra las personas,5570
2016,Illes Balears,1.1.-homicidios dolosos/asesinatos,30
2016,Illes Balears,1.1.1.-homicidios dolosos/asesinatos consumados,8
2016,Illes Balears,1.2.-lesiones,2501
2016,Illes Balears,1.3.-malos tratos ambito familiar,2994
2016,Illes Balears,1.4.-otros contra las personas,45
2016,Illes Balears,10. orden publico,631
2016,Illes Balears,11. legislacion especial,3
2016,Illes Balears,12. otras infracciones penales,218
2016,Illes Balears,2. contra la libertad,3148
2016,Illes Balears,2.1.-malos tratos habituales en el ambito familiar,506
2016,Illes Balears,2.2.-otros contra la libertad,2642
2016,Illes Balears,3. libertad sexual,296
2016,Illes Balears,3.1.-agresion sexual,173
2016,Illes Balears,3.2.-agresion sexual con penetracion,49
2016,Illes Balears,3.3.-corrupcion de menores o incapacitados,24
2016,Illes Balears,3.4.-pornografia de menores,5
2016,Illes Balears,3.5.-otros contra la libertad sexual,45
2016,Illes Balears,4. relaciones familiares,176
2016,Illes Balears,5. patrimonio,8527
2016,Illes Balears,5.1.-hurtos,3468
2016,Illes Balears,5.2.-robos con fuerza en las cosas,1633
2016,Illes Balears,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,333
2016,Illes Balears,5.2.2.-robos con fuerza en viviendas,664
2016,Illes Balears,5.2.3.-robos con fuerza en establecimientos,345
2016,Illes Balears,5.3.-robos con violencia o intimidacion,356
2016,Illes Balears,5.3.1.-robos con violencia en via publica,192
2016,Illes Balears,5.3.2.-robos con violencia en viviendas,37
2016,Illes Balears,5.3.3.-robos con violencia en establecimientos,81
2016,Illes Balears,5.4.-sustraccion de vehiculos,498
2016,Illes Balears,5.5.-estafas,914
2016,Illes Balears,5.5.1.-estafas informaticas,196
2016,Illes Balears,5.6.-danos,881
2016,Illes Balears,5.7.-contra la propiedad intelectual/industrial,76
2016,Illes Balears,5.8.-blanqueo de capitales,4
2016,Illes Balears,5.9.-otros contra el patrimonio,697
2016,Illes Balears,6. seguridad colectiva,2238
2016,Illes Balears,6.1.-trafico de drogas,469
2016,Illes Balears,6.2.-contra la seguridad vial,1720
2016,Illes Balears,6.3.-otros contra la seguridad colectiva,49
2016,Illes Balears,7. falsedades,309
2016,Illes Balears,8. admon. publica,22
2016,Illes Balears,9. admon. justicia,948
2016,Illes Balears,total infracciones penales,22086
2016,La Rioja,1. contra las personas,888
2016,La Rioja,1.1.-homicidios dolosos/asesinatos,3
2016,La Rioja,1.1.1.-homicidios dolosos/asesinatos consumados,0
2016,La Rioja,1.2.-lesiones,468
2016,La Rioja,1.3.-malos tratos ambito familiar,405
2016,La Rioja,1.4.-otros contra las personas,12
2016,La Rioja,10. orden publico,109
2016,La Rioja,11. legislacion especial,1
2016,La Rioja,12. otras infracciones penales,39
2016,La Rioja,2. contra la libertad,365
2016,La Rioja,2.1.-malos tratos habituales en el ambito familiar,42
2016,La Rioja,2.2.-otros contra la libertad,323
2016,La Rioja,3. libertad sexual,41
2016,La Rioja,3.1.-agresion sexual,29
2016,La Rioja,3.2.-agresion sexual con penetracion,7
2016,La Rioja,3.3.-corrupcion de menores o incapacitados,2
2016,La Rioja,3.4.-pornografia de menores,1
2016,La Rioja,3.5.-otros contra la libertad sexual,2
2016,La Rioja,4. relaciones familiares,18
2016,La Rioja,5. patrimonio,1149
2016,La Rioja,5.1.-hurtos,583
2016,La Rioja,5.2.-robos con fuerza en las cosas,175
2016,La Rioja,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,33
2016,La Rioja,5.2.2.-robos con fuerza en viviendas,60
2016,La Rioja,5.2.3.-robos con fuerza en establecimientos,44
2016,La Rioja,5.3.-robos con violencia o intimidacion,45
2016,La Rioja,5.3.1.-robos con violencia en via publica,25
2016,La Rioja,5.3.2.-robos con violencia en viviendas,3
2016,La Rioja,5.3.3.-robos con violencia en establecimientos,16
2016,La Rioja,5.4.-sustraccion de vehiculos,23
2016,La Rioja,5.5.-estafas,124
2016,La Rioja,5.5.1.-estafas informaticas,34
2016,La Rioja,5.6.-danos,128
2016,La Rioja,5.7.-contra la propiedad intelectual/industrial,8
2016,La Rioja,5.8.-blanqueo de capitales,2
2016,La Rioja,5.9.-otros contra el patrimonio,61
2016,La Rioja,6. seguridad colectiva,341
2016,La Rioja,6.1.-trafico de drogas,63
2016,La Rioja,6.2.-contra la seguridad vial,272
2016,La Rioja,6.3.-otros contra la seguridad colectiva,6
2016,La Rioja,7. falsedades,56
2016,La Rioja,8. admon. publica,2
2016,La Rioja,9. admon. justicia,160
2016,La Rioja,total infracciones penales,3169
2016,Melilla,1. contra las personas,788
2016,Melilla,1.1.-homicidios dolosos/asesinatos,9
2016,Melilla,1.1.1.-homicidios dolosos/asesinatos consumados,1
2016,Melilla,1.2.-lesiones,481
2016,Melilla,1.3.-malos tratos ambito familiar,292
2016,Melilla,1.4.-otros contra las personas,6
2016,Melilla,10. orden publico,126
2016,Melilla,11. legislacion especial,0
2016,Melilla,12. otras infracciones penales,111
2016,Melilla,2. contra la libertad,255
2016,Melilla,2.1.-malos tratos habituales en el ambito familiar,12
2016,Melilla,2.2.-otros contra la libertad,243
2016,Melilla,3. libertad sexual,43
2016,Melilla,3.1.-agresion sexual,39
2016,Melilla,3.2.-agresion sexual con penetracion,2
2016,Melilla,3.3.-corrupcion de menores o incapacitados,0
2016,Melilla,3.4.-pornografia de menores,0
2016,Melilla,3.5.-otros contra la libertad sexual,2
2016,Melilla,4. relaciones familiares,23
2016,Melilla,5. patrimonio,993
2016,Melilla,5.1.-hurtos,350
2016,Melilla,5.2.-robos con fuerza en las cosas,198
2016,Melilla,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,107
2016,Melilla,5.2.2.-robos con fuerza en viviendas,54
2016,Melilla,5.2.3.-robos con fuerza en establecimientos,17
2016,Melilla,5.3.-robos con violencia o intimidacion,221
2016,Melilla,5.3.1.-robos con violencia en via publica,186
2016,Melilla,5.3.2.-robos con violencia en viviendas,1
2016,Melilla,5.3.3.-robos con violencia en establecimientos,2
2016,Melilla,5.4.-sustraccion de vehiculos,23
2016,Melilla,5.5.-estafas,49
2016,Melilla,5.5.1.-estafas informaticas,12
2016,Melilla,5.6.-danos,94
2016,Melilla,5.7.-contra la propiedad intelectual/industrial,5
2016,Melilla,5.8.-blanqueo de capitales,1
2016,Melilla,5.9.-otros contra el patrimonio,52
2016,Melilla,6. seguridad colectiva,216
2016,Melilla,6.1.-trafico de drogas,80
2016,Melilla,6.2.-contra la seguridad vial,100
2016,Melilla,6.3.-otros contra la seguridad colectiva,36
2016,Melilla,7. falsedades,49
2016,Melilla,8. admon. publica,3
2016,Melilla,9. admon. justicia,76
2016,Melilla,total infracciones penales,2683
2016,País Vasco,1. contra las personas,27
2016,País Vasco,1.1.-homicidios dolosos/asesinatos,0
2016,País Vasco,1.1.1.-homicidios dolosos/asesinatos consumados,0
2016,País Vasco,1.2.-lesiones,12
2016,País Vasco,1.3.-malos tratos ambito familiar,15
2016,País Vasco,1.4.-otros contra las personas,0
2016,País Vasco,10. orden publico,27
2016,País Vasco,11. legislacion especial,1
2016,País Vasco,12. otras infracciones penales,25
2016,País Vasco,2. contra la libertad,38
2016,País Vasco,2.1.-malos tratos habituales en el ambito familiar,2
2016,País Vasco,2.2.-otros contra la libertad,36
2016,País Vasco,3. libertad sexual,36
2016,País Vasco,3.1.-agresion sexual,4
2016,País Vasco,3.2.-agresion sexual con penetracion,0
2016,País Vasco,3.3.-corrupcion de menores o incapacitados,0
2016,País Vasco,3.4.-pornografia de menores,27
2016,País Vasco,3.5.-otros contra la libertad sexual,5
2016,País Vasco,4. relaciones familiares,9
2016,País Vasco,5. patrimonio,303
2016,País Vasco,5.1.-hurtos,54
2016,País Vasco,5.2.-robos con fuerza en las cosas,19
2016,País Vasco,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,0
2016,País Vasco,5.2.2.-robos con fuerza en viviendas,13
2016,País Vasco,5.2.3.-robos con fuerza en establecimientos,1
2016,País Vasco,5.3.-robos con violencia o intimidacion,3
2016,País Vasco,5.3.1.-robos con violencia en via publica,0
2016,País Vasco,5.3.2.-robos con violencia en viviendas,2
2016,País Vasco,5.3.3.-robos con violencia en establecimientos,0
2016,País Vasco,5.4.-sustraccion de vehiculos,26
2016,País Vasco,5.5.-estafas,174
2016,País Vasco,5.5.1.-estafas informaticas,99
2016,País Vasco,5.6.-danos,4
2016,País Vasco,5.7.-contra la propiedad intelectual/industrial,2
2016,País Vasco,5.8.-blanqueo de capitales,3
2016,País Vasco,5.9.-otros contra el patrimonio,18
2016,País Vasco,6. seguridad colectiva,49
2016,País Vasco,6.1.-trafico de drogas,41
2016,País Vasco,6.2.-contra la seguridad vial,4
2016,País Vasco,6.3.-otros contra la seguridad colectiva,4
2016,País Vasco,7. falsedades,117
2016,País Vasco,8. admon. publica,3
2016,País Vasco,9. admon. justicia,32
2016,País Vasco,total infracciones penales,667
2016,Principado de Asturias,1. contra las personas,2990
2016,Principado de Asturias,1.1.-homicidios dolosos/asesinatos,21
2016,Principado de Asturias,1.1.1.-homicidios dolosos/asesinatos consumados,5
2016,Principado de Asturias,1.2.-lesiones,1741
2016,Principado de Asturias,1.3.-malos tratos ambito familiar,1182
2016,Principado de Asturias,1.4.-otros contra las personas,46
2016,Principado de Asturias,10. orden publico,362
2016,Principado de Asturias,11. legislacion especial,0
2016,Principado de Asturias,12. otras infracciones penales,176
2016,Principado de Asturias,2. contra la libertad,1617
2016,Principado de Asturias,2.1.-malos tratos habituales en el ambito familiar,133
2016,Principado de Asturias,2.2.-otros contra la libertad,1484
2016,Principado de Asturias,3. libertad sexual,116
2016,Principado de Asturias,3.1.-agresion sexual,65
2016,Principado de Asturias,3.2.-agresion sexual con penetracion,20
2016,Principado de Asturias,3.3.-corrupcion de menores o incapacitados,2
2016,Principado de Asturias,3.4.-pornografia de menores,8
2016,Principado de Asturias,3.5.-otros contra la libertad sexual,21
2016,Principado de Asturias,4. relaciones familiares,104
2016,Principado de Asturias,5. patrimonio,4709
2016,Principado de Asturias,5.1.-hurtos,1809
2016,Principado de Asturias,5.2.-robos con fuerza en las cosas,802
2016,Principado de Asturias,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,140
2016,Principado de Asturias,5.2.2.-robos con fuerza en viviendas,210
2016,Principado de Asturias,5.2.3.-robos con fuerza en establecimientos,284
2016,Principado de Asturias,5.3.-robos con violencia o intimidacion,267
2016,Principado de Asturias,5.3.1.-robos con violencia en via publica,138
2016,Principado de Asturias,5.3.2.-robos con violencia en viviendas,23
2016,Principado de Asturias,5.3.3.-robos con violencia en establecimientos,71
2016,Principado de Asturias,5.4.-sustraccion de vehiculos,169
2016,Principado de Asturias,5.5.-estafas,754
2016,Principado de Asturias,5.5.1.-estafas informaticas,288
2016,Principado de Asturias,5.6.-danos,570
2016,Principado de Asturias,5.7.-contra la propiedad intelectual/industrial,10
2016,Principado de Asturias,5.8.-blanqueo de capitales,0
2016,Principado de Asturias,5.9.-otros contra el patrimonio,328
2016,Principado de Asturias,6. seguridad colectiva,1101
2016,Principado de Asturias,6.1.-trafico de drogas,103
2016,Principado de Asturias,6.2.-contra la seguridad vial,942
2016,Principado de Asturias,6.3.-otros contra la seguridad colectiva,56
2016,Principado de Asturias,7. falsedades,138
2016,Principado de Asturias,8. admon. publica,0
2016,Principado de Asturias,9. admon. justicia,515
2016,Principado de Asturias,total infracciones penales,11828
2016,Región de Murcia,1. contra las personas,5172
2016,Región de Murcia,1.1.-homicidios dolosos/asesinatos,32
2016,Región de Murcia,1.1.1.-homicidios dolosos/asesinatos consumados,12
2016,Región de Murcia,1.2.-lesiones,2602
2016,Región de Murcia,1.3.-malos tratos ambito familiar,2505
2016,Región de Murcia,1.4.-otros contra las personas,33
2016,Región de Murcia,10. orden publico,529
2016,Región de Murcia,11. legislacion especial,0
2016,Región de Murcia,12. otras infracciones penales,237
2016,Región de Murcia,2. contra la libertad,2509
2016,Región de Murcia,2.1.-malos tratos habituales en el ambito familiar,315
2016,Región de Murcia,2.2.-otros contra la libertad,2194
2016,Región de Murcia,3. libertad sexual,299
2016,Región de Murcia,3.1.-agresion sexual,178
2016,Región de Murcia,3.2.-agresion sexual con penetracion,41
2016,Región de Murcia,3.3.-corrupcion de menores o incapacitados,10
2016,Región de Murcia,3.4.-pornografia de menores,14
2016,Región de Murcia,3.5.-otros contra la libertad sexual,56
2016,Región de Murcia,4. relaciones familiares,513
2016,Región de Murcia,5. patrimonio,8165
2016,Región de Murcia,5.1.-hurtos,3122
2016,Región de Murcia,5.2.-robos con fuerza en las cosas,1957
2016,Región de Murcia,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,595
2016,Región de Murcia,5.2.2.-robos con fuerza en viviendas,759
2016,Región de Murcia,5.2.3.-robos con fuerza en establecimientos,327
2016,Región de Murcia,5.3.-robos con violencia o intimidacion,535
2016,Región de Murcia,5.3.1.-robos con violencia en via publica,317
2016,Región de Murcia,5.3.2.-robos con violencia en viviendas,59
2016,Región de Murcia,5.3.3.-robos con violencia en establecimientos,113
2016,Región de Murcia,5.4.-sustraccion de vehiculos,305
2016,Región de Murcia,5.5.-estafas,983
2016,Región de Murcia,5.5.1.-estafas informaticas,287
2016,Región de Murcia,5.6.-danos,725
2016,Región de Murcia,5.7.-contra la propiedad intelectual/industrial,44
2016,Región de Murcia,5.8.-blanqueo de capitales,4
2016,Región de Murcia,5.9.-otros contra el patrimonio,490
2016,Región de Murcia,6. seguridad colectiva,1241
2016,Región de Murcia,6.1.-trafico de drogas,256
2016,Región de Murcia,6.2.-contra la seguridad vial,928
2016,Región de Murcia,6.3.-otros contra la seguridad colectiva,57
2016,Región de Murcia,7. falsedades,283
2016,Región de Murcia,8. admon. publica,9
2016,Región de Murcia,9. admon. justicia,901
2016,Región de Murcia,total infracciones penales,19858
2017,Andalucía,1. contra las personas,31647
2017,Andalucía,1.1.-homicidios dolosos/asesinatos,246
2017,Andalucía,1.1.1.-homicidios dolosos/asesinatos consumados,52
2017,Andalucía,1.2.-lesiones,16767
2017,Andalucía,1.3.-malos tratos ambito familiar,14166
2017,Andalucía,1.4.-otros contra las personas,468
2017,Andalucía,10. orden publico,3473
2017,Andalucía,11. legislacion especial,85
2017,Andalucía,12. otras infracciones penales,1845
2017,Andalucía,2. contra la libertad,20640
2017,Andalucía,2.1.-malos tratos habituales en el ambito familiar,2844
2017,Andalucía,2.2.-otros contra la libertad,17796
2017,Andalucía,3. libertad sexual,1642
2017,Andalucía,3.1.-agresion sexual,953
2017,Andalucía,3.2.-agresion sexual con penetracion,238
2017,Andalucía,3.3.-corrupcion de menores o incapacitados,85
2017,Andalucía,3.4.-pornografia de menores,109
2017,Andalucía,3.5.-otros contra la libertad sexual,257
2017,Andalucía,4. relaciones familiares,1506
2017,Andalucía,5. patrimonio,51251
2017,Andalucía,5.1.-hurtos,19097
2017,Andalucía,5.2.-robos con fuerza en las cosas,8975
2017,Andalucía,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,2515
2017,Andalucía,5.2.2.-robos con fuerza en viviendas,3204
2017,Andalucía,5.2.3.-robos con fuerza en establecimientos,1882
2017,Andalucía,5.3.-robos con violencia o intimidacion,2889
2017,Andalucía,5.3.1.-robos con violencia en via publica,1610
2017,Andalucía,5.3.2.-robos con violencia en viviendas,293
2017,Andalucía,5.3.3.-robos con violencia en establecimientos,697
2017,Andalucía,5.4.-sustraccion de vehiculos,2086
2017,Andalucía,5.5.-estafas,7377
2017,Andalucía,5.5.1.-estafas informaticas,2649
2017,Andalucía,5.6.-danos,5310
2017,Andalucía,5.7.-contra la propiedad intelectual/industrial,417
2017,Andalucía,5.8.-blanqueo de capitales,54
2017,Andalucía,5.9.-otros contra el patrimonio,5046
2017,Andalucía,6. seguridad colectiva,12384
2017,Andalucía,6.1.-trafico de drogas,3169
2017,Andalucía,6.2.-contra la seguridad vial,8864
2017,Andalucía,6.3.-otros contra la seguridad colectiva,351
2017,Andalucía,7. falsedades,2133
2017,Andalucía,8. admon. publica,98
2017,Andalucía,9. admon. justicia,6057
2017,Andalucía,total infracciones penales,132761
2017,Aragón,1. contra las personas,3806
2017,Aragón,1.1.-homicidios dolosos/asesinatos,24
2017,Aragón,1.1.1.-homicidios dolosos/asesinatos consumados,8
2017,Aragón,1.2.-lesiones,1804
2017,Aragón,1.3.-malos tratos ambito familiar,1929
2017,Aragón,1.4.-otros contra las personas,49
2017,Aragón,10. orden publico,445
2017,Aragón,11. legislacion especial,1
2017,Aragón,12. otras infracciones penales,186
2017,Aragón,2. contra la libertad,1768
2017,Aragón,2.1.-malos tratos habituales en el ambito familiar,249
2017,Aragón,2.2.-otros contra la libertad,1519
2017,Aragón,3. libertad sexual,226
2017,Aragón,3.1.-agresion sexual,126
2017,Aragón,3.2.-agresion sexual con penetracion,39
2017,Aragón,3.3.-corrupcion de menores o incapacitados,13
2017,Aragón,3.4.-pornografia de menores,18
2017,Aragón,3.5.-otros contra la libertad sexual,30
2017,Aragón,4. relaciones familiares,159
2017,Aragón,5. patrimonio,6140
2017,Aragón,5.1.-hurtos,2452
2017,Aragón,5.2.-robos con fuerza en las cosas,909
2017,Aragón,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,160
2017,Aragón,5.2.2.-robos con fuerza en viviendas,390
2017,Aragón,5.2.3.-robos con fuerza en establecimientos,178
2017,Aragón,5.3.-robos con violencia o intimidacion,347
2017,Aragón,5.3.1.-robos con violencia en via publica,191
2017,Aragón,5.3.2.-robos con violencia en viviendas,28
2017,Aragón,5.3.3.-robos con violencia en establecimientos,98
2017,Aragón,5.4.-sustraccion de vehiculos,126
2017,Aragón,5.5.-estafas,1056
2017,Aragón,5.5.1.-estafas informaticas,342
2017,Aragón,5.6.-danos,770
2017,Aragón,5.7.-contra la propiedad intelectual/industrial,16
2017,Aragón,5.8.-blanqueo de capitales,3
2017,Aragón,5.9.-otros contra el patrimonio,461
2017,Aragón,6. seguridad colectiva,1057
2017,Aragón,6.1.-trafico de drogas,262
2017,Aragón,6.2.-contra la seguridad vial,753
2017,Aragón,6.3.-otros contra la seguridad colectiva,42
2017,Aragón,7. falsedades,221
2017,Aragón,8. admon. publica,6
2017,Aragón,9. admon. justicia,606
2017,Aragón,total infracciones penales,14621
2017,Canarias,1. contra las personas,10869
2017,Canarias,1.1.-homicidios dolosos/asesinatos,54
2017,Canarias,1.1.1.-homicidios dolosos/asesinatos consumados,21
2017,Canarias,1.2.-lesiones,6016
2017,Canarias,1.3.-malos tratos ambito familiar,4668
2017,Canarias,1.4.-otros contra las personas,131
2017,Canarias,10. orden publico,871
2017,Canarias,11. legislacion especial,1
2017,Canarias,12. otras infracciones penales,269
2017,Canarias,2. contra la libertad,7969
2017,Canarias,2.1.-malos tratos habituales en el ambito familiar,759
2017,Canarias,2.2.-otros contra la libertad,7210
2017,Canarias,3. libertad sexual,526
2017,Canarias,3.1.-agresion sexual,297
2017,Canarias,3.2.-agresion sexual con penetracion,103
2017,Canarias,3.3.-corrupcion de menores o incapacitados,26
2017,Canarias,3.4.-pornografia de menores,34
2017,Canarias,3.5.-otros contra la libertad sexual,66
2017,Canarias,4. relaciones familiares,828
2017,Canarias,5. patrimonio,14962
2017,Canarias,5.1.-hurtos,5816
2017,Canarias,5.2.-robos con fuerza en las cosas,2586
2017,Canarias,5.2.1.-robos con fuerza en las cosas en el interior de vehiculos,619
2017,Canarias,5.2.2.-robos con fuerza en viviendas,768
2017,Canarias,5.2.3.-robos con fuerza en establecimientos,598
2017,Canarias,5.3.-robos con violencia o intimidacion,634
2017,Canarias,5.3.1.-robos con violencia en via publica,334
2017,Canarias,5.3.2.-robos con violencia en viviendas,70
2017,Canarias,5.3.3.-robos con violencia en establecimientos,150
2017,Canarias,5.4.-sustraccion de vehiculos,609
2017,Canarias,5.5.-estafas,1975
2017,Canarias,5.5.1.-estafas informaticas,535
2017,Canarias,5.6.-danos,1922
2017,Canarias,5.7.-contra la propiedad intelectual/industrial,68
2017,Canarias,5.8.-blanqueo de capitales,15
2017,Canarias,5.9.-otros contra el patrimonio,1337
2017,Canarias,6. seguridad colectiva,3153
2017,Canarias,6.1.-trafico de drogas,597
2017,Canarias,6.2.-contra la seguridad vial,2493
2017,Canarias,6.3.-otros contra la seguridad colectiva,63
2017,Canarias,7. falsedades,679
2017,Canarias,8. admon. publica,129
2017,Canarias,9. admon. justicia,1522
2017,Canarias,total infracciones penales,41778
2017,Cantabria,1. contra las personas,1779
2017,Cantabria,1.1.-homicidios dolosos/asesinatos,6
2017,Cantabria,1.1.1.-homicidios dolosos/asesinatos consumados,2
2017,Cantabria,1.2.-lesiones,1159
2017,Cantabria,1.3.-malos tratos ambito familiar,562
2017,Cantabria,1.4.-otros contra las personas,52
2017,Cantabria,10. orden publico,164
2017,Cantabria,11. legislacion especial,1
2017,Cantabria,12. otras infracciones penales,87
2017,Cantabria,2. contra la libertad,1156
2017,Cantabria,2.1.-malos tratos habituales en el ambito familiar,124
2017,Cantabria,2.2.-otros contra la libertad,1032
2017,Cantabria,3. libertad sexual,78
2017,Cantabria,3.1.-agresion sexual,48
2017,Cantabria,3.2.-agresion sexual con penetracion,16
2017,Cantabria,3.3.-corrupcion de menores o incapacitados,1
2017,Cantabria,3.4.-pornografia de menores,4
2017,Cantabria,3.5.-otros contra la libertad sexual,9
2017,Cantabria,4. relaciones familiares,50
2017,Cantabria,5. patrimonio,3014
2017,Cantabria,5.1.-hurtos,1224
